name,price,benefit
Sahre5557,1,20.33
Sahre5558,6,14.73
Sahre5559,7,39.17
Sahre5560,7,26.7
Sahre5561,0,21.2
Sahre5562,7,20.85
Sahre5563,3,7.67
Sahre5564,3,19.1
Sahre5565,5,38.77
Sahre5566,5,9.53
Sahre5567,7,39.88
Sahre5568,4,18.71
Sahre5569,0,16.53
Sahre5570,5,8.51
Sahre5571,4,12.06
Sahre5572,8,22.79
Sahre5573,7,14.95
Sahre5574,7,25.98
Sahre5575,9,28.11
Sahre5576,3,0.35
Sahre5577,2,15.92
Sahre5578,7,34.88
Sahre5579,5,33.06
Sahre5580,1,33.58
Sahre5581,2,32.98
Sahre5582,4,9.35
Sahre5583,9,23.22
Sahre5584,8,6.39
Sahre5585,6,15.71
Sahre5586,8,35.6
Sahre5587,2,31.47
Sahre5588,2,39.5
Sahre5589,7,2.15
Sahre5590,6,33.49
Sahre5591,3,30.34
Sahre5592,8,23.56
Sahre5593,3,35.78
Sahre5594,0,10.87
Sahre5595,6,38.75
Sahre5596,3,30.68
Sahre5597,8,36.2
Sahre5598,7,16.98
Sahre5599,4,20.19
Sahre5600,2,10.1
Sahre5601,6,39.91
Sahre5602,0,25.07
Sahre5603,8,7.85
Sahre5604,0,12.42
Sahre5605,5,4.2
Sahre5606,0,31.36
Sahre5607,8,20.44
Sahre5608,1,22.1
Sahre5609,0,4.58
Sahre5610,3,6.34
Sahre5611,7,17.4
Sahre5612,3,31.26
Sahre5613,4,2.81
Sahre5614,3,11.56
Sahre5615,4,14.81
Sahre5616,0,31.99
Sahre5617,9,4.82
Sahre5618,3,16.75
Sahre5619,9,25.16
Sahre5620,6,21.42
Sahre5621,9,38.27
Sahre5622,1,22.89
Sahre5623,4,7.52
Sahre5624,2,23.65
Sahre5625,3,12.43
Sahre5626,8,14.41
Sahre5627,0,39.3
Sahre5628,0,32.21
Sahre5629,2,29.32
Sahre5630,5,38.28
Sahre5631,5,1.83
Sahre5632,9,7.27
Sahre5633,1,32.96
Sahre5634,7,27.66
Sahre5635,5,0.3
Sahre5636,4,1.87
Sahre5637,8,2.41
Sahre5638,1,15.85
Sahre5639,5,19.82
Sahre5640,8,27.83
Sahre5641,1,4.93
Sahre5642,8,17.26
Sahre5643,7,20.97
Sahre5644,1,18.45
Sahre5645,9,29.72
Sahre5646,7,39.49
Sahre5647,7,26.9
Sahre5648,5,34.32
Sahre5649,8,9.62
Sahre5650,4,13.38
Sahre5651,8,10.06
Sahre5652,4,32.22
Sahre5653,7,35.1
Sahre5654,4,20.99
Sahre5655,4,37.32
Sahre5656,6,34.82
Sahre5657,3,3.43
Sahre5658,2,32.33
Sahre5659,8,3.97
Sahre5660,4,33.9
Sahre5661,2,29.46
Sahre5662,2,17.69
Sahre5663,4,3.26
Sahre5664,9,30.44
Sahre5665,1,26.56
Sahre5666,7,6.47
Sahre5667,5,30.95
Sahre5668,3,1.17
Sahre5669,5,35.04
Sahre5670,0,21.64
Sahre5671,0,7.6
Sahre5672,5,18.86
Sahre5673,3,24.94
Sahre5674,9,32.14
Sahre5675,8,9.71
Sahre5676,9,10.15
Sahre5677,2,21.97
Sahre5678,9,8.41
Sahre5679,5,12.44
Sahre5680,4,0.59
Sahre5681,2,31.47
Sahre5682,8,33.33
Sahre5683,1,12.33
Sahre5684,9,6.63
Sahre5685,4,23.55
Sahre5686,7,30.27
Sahre5687,0,20.29
Sahre5688,6,25.42
Sahre5689,9,10.85
Sahre5690,1,37.48
Sahre5691,6,27.8
Sahre5692,5,21.33
Sahre5693,7,10.79
Sahre5694,5,26.28
Sahre5695,4,25.57
Sahre5696,7,31.14
Sahre5697,8,21.7
Sahre5698,3,18.99
Sahre5699,9,4.53
Sahre5700,4,25.05
Sahre5701,6,1.82
Sahre5702,1,27.4
Sahre5703,5,15.14
Sahre5704,3,30.0
Sahre5705,0,28.86
Sahre5706,8,17.63
Sahre5707,0,21.18
Sahre5708,1,34.16
Sahre5709,2,37.18
Sahre5710,0,24.14
Sahre5711,8,15.63
Sahre5712,9,15.37
Sahre5713,7,0.25
Sahre5714,8,2.54
Sahre5715,3,36.82
Sahre5716,5,0.16
Sahre5717,9,6.15
Sahre5718,2,37.91
Sahre5719,4,10.16
Sahre5720,6,28.45
Sahre5721,1,35.99
Sahre5722,2,25.99
Sahre5723,4,0.62
Sahre5724,0,18.67
Sahre5725,5,8.21
Sahre5726,7,29.93
Sahre5727,3,9.0
Sahre5728,0,17.55
Sahre5729,5,8.61
Sahre5730,2,8.13
Sahre5731,5,0.45
Sahre5732,5,14.57
Sahre5733,9,39.22
Sahre5734,5,28.99
Sahre5735,4,15.58
Sahre5736,0,9.6
Sahre5737,5,24.96
Sahre5738,2,21.15
Sahre5739,6,12.43
Sahre5740,2,19.1
Sahre5741,0,9.22
Sahre5742,9,39.42
Sahre5743,9,3.0
Sahre5744,3,39.78
Sahre5745,5,34.43
Sahre5746,3,37.69
Sahre5747,8,13.63
Sahre5748,2,15.38
Sahre5749,9,38.04
Sahre5750,2,10.32
Sahre5751,4,16.15
Sahre5752,6,3.55
Sahre5753,3,4.73
Sahre5754,4,38.97
Sahre5755,9,7.48
Sahre5756,9,25.32
Sahre5757,1,22.51
Sahre5758,1,13.29
Sahre5759,2,14.22
Sahre5760,9,37.15
Sahre5761,2,30.36
Sahre5762,3,24.67
Sahre5763,2,29.39
Sahre5764,5,33.7
Sahre5765,8,34.58
Sahre5766,9,13.48
Sahre5767,9,20.15
Sahre5768,0,3.51
Sahre5769,6,33.62
Sahre5770,2,11.1
Sahre5771,5,39.95
Sahre5772,3,17.23
Sahre5773,8,7.14
Sahre5774,9,18.58
Sahre5775,0,33.0
Sahre5776,3,21.62
Sahre5777,8,30.15
Sahre5778,5,34.82
Sahre5779,6,20.63
Sahre5780,4,10.95
Sahre5781,3,6.35
Sahre5782,7,12.48
Sahre5783,3,6.94
Sahre5784,7,24.7
Sahre5785,1,22.03
Sahre5786,4,17.88
Sahre5787,2,39.21
Sahre5788,5,33.01
Sahre5789,1,11.65
Sahre5790,5,28.4
Sahre5791,3,15.17
Sahre5792,1,16.57
Sahre5793,5,23.06
Sahre5794,7,21.97
Sahre5795,8,6.08
Sahre5796,8,38.42
Sahre5797,4,13.93
Sahre5798,9,18.23
Sahre5799,6,28.03
Sahre5800,8,37.07
Sahre5801,0,22.14
Sahre5802,6,15.54
Sahre5803,8,31.65
Sahre5804,9,28.04
Sahre5805,5,37.12
Sahre5806,7,36.29
Sahre5807,6,21.43
Sahre5808,4,36.39
Sahre5809,5,7.7
Sahre5810,1,37.86
Sahre5811,9,38.09
Sahre5812,3,15.23
Sahre5813,9,31.39
Sahre5814,2,16.44
Sahre5815,4,16.08
Sahre5816,5,16.96
Sahre5817,6,16.35
Sahre5818,1,39.56
Sahre5819,3,33.7
Sahre5820,1,13.15
Sahre5821,5,25.21
Sahre5822,1,39.97
Sahre5823,5,33.47
Sahre5824,5,35.47
Sahre5825,2,4.8
Sahre5826,0,24.85
Sahre5827,8,11.84
Sahre5828,2,25.4
Sahre5829,8,36.41
Sahre5830,6,22.32
Sahre5831,7,11.58
Sahre5832,0,22.08
Sahre5833,2,39.73
Sahre5834,1,12.1
Sahre5835,8,27.99
Sahre5836,3,17.6
Sahre5837,2,20.65
Sahre5838,4,7.19
Sahre5839,2,12.18
Sahre5840,6,30.7
Sahre5841,6,3.29
Sahre5842,1,24.53
Sahre5843,3,26.31
Sahre5844,0,35.44
Sahre5845,7,20.73
Sahre5846,0,20.04
Sahre5847,1,25.71
Sahre5848,4,22.64
Sahre5849,3,2.81
Sahre5850,6,33.61
Sahre5851,7,0.6
Sahre5852,8,20.12
Sahre5853,7,36.73
Sahre5854,7,31.39
Sahre5855,3,10.62
Sahre5856,3,21.13
Sahre5857,3,20.53
Sahre5858,1,10.85
Sahre5859,3,14.05
Sahre5860,1,13.5
Sahre5861,2,17.61
Sahre5862,2,29.87
Sahre5863,5,29.57
Sahre5864,2,2.01
Sahre5865,9,39.43
Sahre5866,4,23.07
Sahre5867,3,5.75
Sahre5868,0,26.41
Sahre5869,5,7.05
Sahre5870,1,31.45
Sahre5871,5,4.29
Sahre5872,2,23.58
Sahre5873,3,34.65
Sahre5874,9,28.8
Sahre5875,5,16.62
Sahre5876,6,1.78
Sahre5877,1,19.54
Sahre5878,1,11.42
Sahre5879,9,23.97
Sahre5880,4,21.53
Sahre5881,4,26.71
Sahre5882,6,32.99
Sahre5883,4,5.52
Sahre5884,6,37.44
Sahre5885,2,27.54
Sahre5886,9,33.39
Sahre5887,6,25.37
Sahre5888,1,1.17
Sahre5889,4,22.18
Sahre5890,0,16.14
Sahre5891,9,32.75
Sahre5892,0,28.29
Sahre5893,6,2.93
Sahre5894,5,21.75
Sahre5895,1,23.48
Sahre5896,3,8.56
Sahre5897,2,7.84
Sahre5898,0,35.86
Sahre5899,2,23.88
Sahre5900,3,33.34
Sahre5901,1,7.96
Sahre5902,8,12.79
Sahre5903,3,4.51
Sahre5904,6,33.45
Sahre5905,7,24.41
Sahre5906,4,30.09
Sahre5907,2,13.53
Sahre5908,5,39.77
Sahre5909,7,5.88
Sahre5910,0,26.15
Sahre5911,4,4.75
Sahre5912,6,17.02
Sahre5913,1,38.75
Sahre5914,4,35.08
Sahre5915,8,3.9
Sahre5916,9,31.27
Sahre5917,7,21.24
Sahre5918,3,34.75
Sahre5919,1,20.56
Sahre5920,2,7.17
Sahre5921,2,11.67
Sahre5922,8,12.75
Sahre5923,3,17.82
Sahre5924,0,4.43
Sahre5925,6,23.89
Sahre5926,1,35.36
Sahre5927,9,23.61
Sahre5928,4,25.18
Sahre5929,8,4.87
Sahre5930,0,32.93
Sahre5931,5,23.97
Sahre5932,7,31.75
Sahre5933,8,31.28
Sahre5934,1,10.72
Sahre5935,2,12.54
Sahre5936,7,28.3
Sahre5937,5,39.89
Sahre5938,0,4.92
Sahre5939,5,25.47
Sahre5940,2,10.44
Sahre5941,2,10.85
Sahre5942,7,32.19
Sahre5943,0,32.58
Sahre5944,6,24.26
Sahre5945,2,38.29
Sahre5946,1,26.84
Sahre5947,4,38.5
Sahre5948,6,31.98
Sahre5949,6,18.07
Sahre5950,7,16.15
Sahre5951,5,28.75
Sahre5952,6,32.65
Sahre5953,3,31.64
Sahre5954,4,2.33
Sahre5955,7,3.26
Sahre5956,9,27.89
Sahre5957,7,15.1
Sahre5958,2,39.97
Sahre5959,8,19.97
Sahre5960,7,7.61
Sahre5961,5,5.6
Sahre5962,1,13.16
Sahre5963,9,13.98
Sahre5964,9,18.35
Sahre5965,7,32.97
Sahre5966,0,11.2
Sahre5967,0,18.45
Sahre5968,8,32.5
Sahre5969,3,20.48
Sahre5970,8,17.02
Sahre5971,3,10.72
Sahre5972,3,18.97
Sahre5973,3,19.68
Sahre5974,8,13.65
Sahre5975,8,10.73
Sahre5976,3,1.98
Sahre5977,8,33.02
Sahre5978,0,30.76
Sahre5979,5,14.37
Sahre5980,4,31.97
Sahre5981,7,9.56
Sahre5982,3,8.53
Sahre5983,2,37.09
Sahre5984,3,20.1
Sahre5985,6,20.67
Sahre5986,3,39.17
Sahre5987,9,15.52
Sahre5988,5,25.99
Sahre5989,9,3.05
Sahre5990,2,21.26
Sahre5991,2,12.84
Sahre5992,7,16.48
Sahre5993,2,17.87
Sahre5994,9,7.71
Sahre5995,6,22.02
Sahre5996,7,32.49
Sahre5997,4,28.26
Sahre5998,6,31.64
Sahre5999,0,1.88
Sahre6000,6,30.98
Sahre6001,2,35.35
Sahre6002,8,0.93
Sahre6003,0,15.06
Sahre6004,3,13.86
Sahre6005,2,1.073
Sahre6006,8,51.21
Sahre6007,6,1.521
Sahre6008,9,32.87
Sahre6009,7,50.99
Sahre6010,0,60.63
Sahre6011,3,12.05
Sahre6012,2,29.54
Sahre6013,1,37.28
Sahre6014,9,58.32
Sahre6015,0,40.68
Sahre6016,7,49.92
Sahre6017,6,35.96
Sahre6018,3,30.86
Sahre6019,5,59.94
Sahre6020,8,69.73
Sahre6021,5,41.28
Sahre6022,2,77.48
Sahre6023,4,59.60
Sahre6024,8,31.78
Sahre6025,5,55.26
Sahre6026,5,25.92
Sahre6027,1,54.21
Sahre6028,6,32.50
Sahre6029,0,10.61
Sahre6030,1,63.93
Sahre6031,5,1.399
Sahre6032,5,63.91
Sahre6033,5,16.31
Sahre6034,4,47.32
Sahre6035,4,59.24
Sahre6036,8,55.60
Sahre6037,1,72.79
Sahre6038,2,7.031
Sahre6039,4,3.957
Sahre6040,2,44.70
Sahre6041,4,8.657
Sahre6042,6,3.947
Sahre6043,9,68.40
Sahre6044,2,48.60
Sahre6045,8,6.127
Sahre6046,6,54.10
Sahre6047,5,26.74
Sahre6048,2,35.55
Sahre6049,6,45.08
Sahre6050,4,11.02
Sahre6051,6,46.58
Sahre6052,3,33.62
Sahre6053,3,4.776
Sahre6054,0,14.84
Sahre6055,5,31.33
Sahre6056,9,37.10
Sahre6057,6,4.816
Sahre6058,9,7.022
Sahre6059,9,4.098
Sahre6060,9,76.18
Sahre6061,1,46.46
Sahre6062,6,75.94
Sahre6063,9,19.93
Sahre6064,9,20.81
Sahre6065,7,18.47
Sahre6066,3,6.720
Sahre6067,2,33.15
Sahre6068,7,79.20
Sahre6069,3,13.20
Sahre6070,9,16.67
Sahre6071,8,52.98
Sahre6072,1,56.27
Sahre6073,5,61.37
Sahre6074,1,1.427
Sahre6075,2,3.712
Sahre6076,6,57.43
Sahre6077,5,20.96
Sahre6078,3,3.555
Sahre6079,3,72.74
Sahre6080,5,21.74
Sahre6081,8,17.03
Sahre6082,3,33.66
Sahre6083,9,23.23
Sahre6084,6,15.03
Sahre6085,7,40.21
Sahre6086,4,42.83
Sahre6087,6,23.28
Sahre6088,5,14.45
Sahre6089,3,29.43
Sahre6090,3,48.98
Sahre6091,1,30.10
Sahre6092,3,49.46
Sahre6093,8,78.08
Sahre6094,1,49.38
Sahre6095,4,70.93
Sahre6096,1,53.88
Sahre6097,0,70.49
Sahre6098,6,8.158
Sahre6099,8,49.39
Sahre6100,6,45.29
Sahre6101,8,21.97
Sahre6102,4,15.25
Sahre6103,6,74.99
Sahre6104,2,62.38
Sahre6105,0,3.310
Sahre6106,0,49.96
Sahre6107,3,54.99
Sahre6108,3,74.50
Sahre6109,9,6.009
Sahre6110,6,22.34
Sahre6111,6,25.57
Sahre6112,4,36.84
Sahre6113,0,70.98
Sahre6114,1,16.54
Sahre6115,9,71.25
Sahre6116,8,41.76
Sahre6117,4,50.28
Sahre6118,1,1.887
Sahre6119,4,20.24
Sahre6120,5,23.56
Sahre6121,0,60.92
Sahre6122,4,10.98
Sahre6123,4,11.92
Sahre6124,4,53.26
Sahre6125,7,21.43
Sahre6126,2,53.37
Sahre6127,0,39.18
Sahre6128,0,76.11
Sahre6129,8,62.93
Sahre6130,5,61.63
Sahre6131,1,3.997
Sahre6132,4,38.68
Sahre6133,6,44.84
Sahre6134,2,32.21
Sahre6135,3,76.32
Sahre6136,7,62.37
Sahre6137,9,19.03
Sahre6138,9,74.42
Sahre6139,0,79.07
Sahre6140,2,61.75
Sahre6141,4,9.724
Sahre6142,2,69.05
Sahre6143,6,25.58
Sahre6144,3,12.41
Sahre6145,7,7.246
Sahre6146,2,64.35
Sahre6147,2,22.45
Sahre6148,5,8.755
Sahre6149,2,49.55
Sahre6150,2,4.035
Sahre6151,5,48.22
Sahre6152,8,6.041
Sahre6153,6,37.88
Sahre6154,8,0.991
Sahre6155,1,53.01
Sahre6156,8,3.275
Sahre6157,6,17.17
Sahre6158,1,14.65
Sahre6159,8,13.43
Sahre6160,3,0.385
Sahre6161,8,57.22
Sahre6162,3,62.04
Sahre6163,6,3.430
Sahre6164,8,10.06
Sahre6165,1,3.833
Sahre6166,9,27.60
Sahre6167,4,47.78
Sahre6168,6,58.48
Sahre6169,8,52.32
Sahre6170,2,18.23
Sahre6171,3,14.67
Sahre6172,2,3.339
Sahre6173,8,8.285
Sahre6174,8,50.74
Sahre6175,6,8.816
Sahre6176,9,44.17
Sahre6177,7,24.53
Sahre6178,4,6.434
Sahre6179,9,69.98
Sahre6180,4,67.14
Sahre6181,1,51.41
Sahre6182,5,15.54
Sahre6183,7,52.47
Sahre6184,1,74.95
Sahre6185,1,78.80
Sahre6186,0,18.47
Sahre6187,2,48.01
Sahre6188,4,21.84
Sahre6189,6,11.81
Sahre6190,4,14.13
Sahre6191,4,4.963
Sahre6192,5,4.061
Sahre6193,2,41.19
Sahre6194,4,45.72
Sahre6195,1,35.45
Sahre6196,4,27.35
Sahre6197,2,23.62
Sahre6198,6,60.12
Sahre6199,6,62.45
Sahre6200,9,2.398
Sahre6201,6,60.30
Sahre6202,0,72.82
Sahre6203,3,19.56
Sahre6204,7,79.38
Sahre6205,9,1.764
Sahre6206,3,72.00
Sahre6207,8,19.13
Sahre6208,7,39.67
Sahre6209,2,2.090
Sahre6210,4,14.55
Sahre6211,8,37.02
Sahre6212,2,5.026
Sahre6213,5,24.95
Sahre6214,4,2.950
Sahre6215,4,28.57
Sahre6216,4,15.89
Sahre6217,8,4.612
Sahre6218,6,12.76
Sahre6219,1,15.81
Sahre6220,0,16.80
Sahre6221,3,68.70
Sahre6222,0,43.38
Sahre6223,7,75.21
Sahre6224,8,73.23
Sahre6225,5,0.088
Sahre6226,8,36.35
Sahre6227,8,29.31
Sahre6228,8,53.90
Sahre6229,1,66.75
Sahre6230,1,0.739
Sahre6231,0,55.51
Sahre6232,9,11.73
Sahre6233,6,66.56
Sahre6234,1,58.41
Sahre6235,1,57.12
Sahre6236,9,1.539
Sahre6237,1,14.92
Sahre6238,1,22.40
Sahre6239,8,69.97
Sahre6240,4,75.69
Sahre6241,7,25.84
Sahre6242,0,16.91
Sahre6243,9,17.69
Sahre6244,8,12.56
Sahre6245,1,43.84
Sahre6246,5,59.10
Sahre6247,3,45.05
Sahre6248,6,27.06
Sahre6249,3,35.09
Sahre6250,1,38.06
Sahre6251,2,17.71
Sahre6252,1,78.08
Sahre6253,0,8.903
Sahre6254,8,41.53
Sahre6255,4,78.68
Sahre6256,6,73.27
Sahre6257,6,72.84
Sahre6258,4,58.36
Sahre6259,1,3.589
Sahre6260,4,55.17
Sahre6261,4,45.21
Sahre6262,6,20.59
Sahre6263,4,49.21
Sahre6264,5,1.945
Sahre6265,6,66.78
Sahre6266,1,29.05
Sahre6267,4,35.75
Sahre6268,6,37.13
Sahre6269,0,15.83
Sahre6270,4,17.10
Sahre6271,6,66.27
Sahre6272,2,5.596
Sahre6273,3,69.62
Sahre6274,3,67.72
Sahre6275,4,78.17
Sahre6276,7,42.35
Sahre6277,8,45.49
Sahre6278,3,55.89
Sahre6279,1,7.631
Sahre6280,5,17.30
Sahre6281,0,3.210
Sahre6282,4,3.707
Sahre6283,7,29.88
Sahre6284,5,69.90
Sahre6285,2,7.669
Sahre6286,2,77.80
Sahre6287,9,27.58
Sahre6288,0,3.767
Sahre6289,4,15.44
Sahre6290,0,21.34
Sahre6291,3,6.687
Sahre6292,3,74.43
Sahre6293,7,7.468
Sahre6294,2,55.98
Sahre6295,0,40.58
Sahre6296,2,7.569
Sahre6297,7,32.15
Sahre6298,5,34.64
Sahre6299,0,44.49
Sahre6300,2,9.054
Sahre6301,1,5.787
Sahre6302,3,9.763
Sahre6303,5,7.195
Sahre6304,9,1.603
Sahre6305,3,51.78
Sahre6306,3,63.72
Sahre6307,3,40.16
Sahre6308,3,42.06
Sahre6309,5,13.95
Sahre6310,0,4.233
Sahre6311,3,32.09
Sahre6312,2,8.840
Sahre6313,3,46.50
Sahre6314,6,16.77
Sahre6315,1,17.88
Sahre6316,8,69.10
Sahre6317,5,13.40
Sahre6318,8,70.23
Sahre6319,7,14.46
Sahre6320,3,30.50
Sahre6321,3,12.10
Sahre6322,2,36.24
Sahre6323,6,73.77
Sahre6324,5,50.83
Sahre6325,4,19.95
Sahre6326,0,13.66
Sahre6327,9,19.82
Sahre6328,0,54.47
Sahre6329,1,15.59
Sahre6330,6,76.45
Sahre6331,7,20.13
Sahre6332,1,44.80
Sahre6333,1,26.74
Sahre6334,1,5.449
Sahre6335,7,42.24
Sahre6336,6,42.00
Sahre6337,8,68.07
Sahre6338,5,12.47
Sahre6339,9,10.60
Sahre6340,1,25.25
Sahre6341,7,6.611
Sahre6342,6,33.12
Sahre6343,0,3.072
Sahre6344,5,13.58
Sahre6345,6,62.77
Sahre6346,7,2.625
Sahre6347,1,69.85
Sahre6348,5,11.51
Sahre6349,8,39.53
Sahre6350,3,54.30
Sahre6351,5,5.847
Sahre6352,4,4.387
Sahre6353,8,25.33
Sahre6354,4,41.27
Sahre6355,0,66.26
Sahre6356,9,13.45
Sahre6357,3,48.74
Sahre6358,6,2.906
Sahre6359,9,3.781
Sahre6360,8,60.72
Sahre6361,6,16.05
Sahre6362,4,3.046
Sahre6363,1,10.65
Sahre6364,0,58.28
Sahre6365,8,50.74
Sahre6366,8,69.23
Sahre6367,2,69.40
Sahre6368,2,11.69
Sahre6369,7,42.86
Sahre6370,1,33.32
Sahre6371,0,64.62
Sahre6372,9,48.55
Sahre6373,4,3.445
Sahre6374,2,78.62
Sahre6375,8,3.100
Sahre6376,5,51.00
Sahre6377,6,0.534
Sahre6378,9,64.13
Sahre6379,4,4.612
Sahre6380,9,46.38
Sahre6381,2,12.49
Sahre6382,8,5.301
Sahre6383,3,43.98
Sahre6384,6,17.52
Sahre6385,7,38.56
Sahre6386,2,13.74
Sahre6387,0,54.50
Sahre6388,1,10.94
Sahre6389,2,2.704
Sahre6390,1,27.11
Sahre6391,2,72.04
Sahre6392,8,10.25
Sahre6393,6,25.35
Sahre6394,2,63.91
Sahre6395,2,59.80
Sahre6396,7,78.09
Sahre6397,6,28.00
Sahre6398,7,21.26
Sahre6399,5,77.82
Sahre6400,8,59.51
Sahre6401,2,10.62
Sahre6402,5,5.110
Sahre6403,2,45.97
Sahre6404,4,18.61
Sahre6405,4,11.44
Sahre6406,7,49.76
Sahre6407,3,40.84
Sahre6408,8,79.88
Sahre6409,0,6.315
Sahre6410,7,24.58
Sahre6411,7,39.85
Sahre6412,9,46.94
Sahre6413,7,5.032
Sahre6414,4,26.73
Sahre6415,5,14.83
Sahre6416,7,8.803
Sahre6417,3,74.68
Sahre6418,3,6.586
Sahre6419,7,38.59
Sahre6420,3,19.03
Sahre6421,1,10.00
Sahre6422,5,13.51
Sahre6423,3,35.68
Sahre6424,9,9.731
Sahre6425,9,19.11
Sahre6426,2,77.65
Sahre6427,0,19.79
Sahre6428,8,79.69
Sahre6429,0,29.68
Sahre6430,1,0.900
Sahre6431,0,25.75
Sahre6432,3,6.403
Sahre6433,5,26.97
Sahre6434,4,58.07
Sahre6435,1,11.63
Sahre6436,8,13.94
Sahre6437,4,70.10
Sahre6438,3,0.605
Sahre6439,2,0.542
Sahre6440,0,5.289
Sahre6441,4,54.56
Sahre6442,0,73.44
Sahre6443,3,69.86
Sahre6444,9,8.459
Sahre6445,7,20.91
Sahre6446,7,2.913
Sahre6447,0,10.48
Sahre6448,7,48.40
Sahre6449,6,44.89
Sahre6450,1,75.35
Sahre6451,4,58.67
Sahre6452,5,47.38
Sahre6453,4,63.07
Sahre6454,0,29.76
Sahre6455,1,19.74
Sahre6456,6,51.35
Sahre6457,4,9.944
Sahre6458,1,58.10
Sahre6459,1,45.00
Sahre6460,4,58.71
Sahre6461,6,9.767
Sahre6462,3,75.18
Sahre6463,3,0.566
Sahre6464,8,10.01
Sahre6465,9,20.17
Sahre6466,6,29.60
Sahre6467,4,0.524
Sahre6468,7,8.716
Sahre6469,0,40.89
Sahre6470,1,59.78
Sahre6471,6,9.105
Sahre6472,4,9.448
Sahre6473,9,79.64
Sahre6474,5,17.16
Sahre6475,5,57.91
Sahre6476,7,77.69
Sahre6477,7,69.86
Sahre6478,7,21.64
Sahre6479,1,35.30
Sahre6480,7,45.47
Sahre6481,3,24.00
Sahre6482,7,70.07
Sahre6483,2,1.208
Sahre6484,4,76.70
Sahre6485,9,7.347
Sahre6486,9,79.31
Sahre6487,9,17.91
Sahre6488,0,51.58
Sahre6489,5,46.78
Sahre6490,4,26.85
Sahre6491,0,43.07
Sahre6492,6,41.05
Sahre6493,6,78.40
Sahre6494,1,74.25
Sahre6495,4,65.39
Sahre6496,8,28.59
Sahre6497,0,2.109
Sahre6498,7,32.63
Sahre6499,7,64.17
Sahre6500,2,2.196
Sahre6501,4,79.56
Sahre6502,9,60.51
Sahre6503,3,28.37
Sahre6504,9,11.11
Sahre6505,8,63.21
Sahre6506,0,16.78
Sahre6507,2,5.981
Sahre6508,9,18.48
Sahre6509,3,3.843
Sahre6510,3,13.86
Sahre6511,8,72.56
Sahre6512,5,5.858
Sahre6513,7,17.17
Sahre6514,7,16.08
Sahre6515,6,38.70
Sahre6516,9,6.978
Sahre6517,2,69.03
Sahre6518,3,54.03
Sahre6519,5,9.214
Sahre6520,8,47.94
Sahre6521,1,21.95
Sahre6522,8,60.98
Sahre6523,8,40.55
Sahre6524,1,16.94
Sahre6525,3,2.015
Sahre6526,6,68.36
Sahre6527,2,34.87
Sahre6528,0,17.39
Sahre6529,7,32.53
Sahre6530,2,44.24
Sahre6531,9,2.002
Sahre6532,4,11.38
Sahre6533,4,3.563
Sahre6534,3,30.04
Sahre6535,5,23.04
Sahre6536,4,47.38
Sahre6537,9,54.03
Sahre6538,9,53.34
Sahre6539,4,74.24
Sahre6540,9,2.687
Sahre6541,2,14.12
Sahre6542,9,60.36
Sahre6543,1,50.82
Sahre6544,8,11.61
Sahre6545,0,10.45
Sahre6546,2,33.26
Sahre6547,1,10.24
Sahre6548,8,34.57
Sahre6549,7,7.986
Sahre6550,3,77.64
Sahre6551,8,40.44
Sahre6552,0,9.897
Sahre6553,0,11.22
Sahre6554,1,19.64
Sahre6555,8,10.97
Sahre6556,4,17.57
Sahre6557,8,16.77
Sahre6558,6,67.56
Sahre6559,7,24.72
Sahre6560,2,11.77
Sahre6561,0,57.63
Sahre6562,1,13.73
Sahre6563,5,18.87
Sahre6564,0,7.220
Sahre6565,2,67.56
Sahre6566,5,12.82
Sahre6567,9,1.189
Sahre6568,5,65.59
Sahre6569,7,9.903
Sahre6570,8,13.38
Sahre6571,3,13.61
Sahre6572,5,2.545
Sahre6573,8,32.41
Sahre6574,8,29.06
Sahre6575,3,16.18
Sahre6576,0,55.69
Sahre6577,2,0.834
Sahre6578,6,57.83
Sahre6579,5,9.263
Sahre6580,4,45.20
Sahre6581,4,74.79
Sahre6582,9,38.50
Sahre6583,7,76.76
Sahre6584,0,25.24
Sahre6585,3,0.926
Sahre6586,0,36.86
Sahre6587,2,78.67
Sahre6588,9,7.908
Sahre6589,9,63.85
Sahre6590,2,73.75
Sahre6591,0,19.99
Sahre6592,3,16.51
Sahre6593,8,42.69
Sahre6594,2,19.61
Sahre6595,1,59.26
Sahre6596,1,49.39
Sahre6597,6,65.23
Sahre6598,3,13.96
Sahre6599,1,16.21
Sahre6600,4,53.32
Sahre6601,9,34.48
Sahre6602,0,70.37
Sahre6603,9,9.695
Sahre6604,5,58.52
Sahre6605,4,1.339
Sahre6606,1,50.12
Sahre6607,2,43.99
Sahre6608,3,0.406
Sahre6609,9,9.979
Sahre6610,7,1.620
Sahre6611,5,34.00
Sahre6612,7,10.29
Sahre6613,4,66.85
Sahre6614,3,14.85
Sahre6615,6,27.64
Sahre6616,9,62.08
Sahre6617,9,10.62
Sahre6618,8,10.72
Sahre6619,5,28.85
Sahre6620,5,1.074
Sahre6621,3,51.79
Sahre6622,2,23.62
Sahre6623,3,17.33
Sahre6624,6,28.41
Sahre6625,7,21.59
Sahre6626,9,78.99
Sahre6627,8,60.77
Sahre6628,4,68.63
Sahre6629,5,60.96
Sahre6630,7,50.32
Sahre6631,8,79.06
Sahre6632,2,3.383
